dataset,seed,method,batch,threshold,test_auc,test_average_precision,n,fail_n,auto_release_rate,inspection_rate,missed_failure_rate,false_accepts,inspected_failure_count,review_fail_capture,domain_auc,shift_flag,mean_density_weight,min_density_weight,median_density_weight,max_density_weight,low_clip_fraction,high_clip_fraction,gate_mode,minimum_failures
AI4I,37,DTCG-Proposed,19,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,20,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,21,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,22,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,23,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,24,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,25,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,26,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,27,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,28,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,29,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.9,0.1,0.0,0.0,1.0,1.0,0.9999687656171914,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,30,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,0.9964701616247167,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,31,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.92,0.08,1.0,1.0,0.0,0.0,0.993503496661844,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,32,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,33,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,6.0,0.66,0.34,0.0,0.0,6.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,34,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,35,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.92,0.08,0.0,0.0,2.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,36,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.8,0.2,0.0,0.0,2.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,37,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,38,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,37,DTCG-Proposed,39,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,47,Probability-0.5,0,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,1.0,1.0,0.0,0.0,0.9266083869829792,1,,,,,,,,
AI4I,47,Probability-0.5,1,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9037128947008566,1,,,,,,,,
AI4I,47,Probability-0.5,2,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9414660824507372,1,,,,,,,,
AI4I,47,Probability-0.5,3,0.5,0.9493128832751475,0.6992945717988328,50.0,3.0,0.96,0.04,0.3333333333333333,1.0,2.0,0.6666666666666666,0.9937390097567361,1,,,,,,,,
AI4I,47,Probability-0.5,4,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,5,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,6,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,7,0.5,0.9493128832751475,0.6992945717988328,50.0,2.0,0.98,0.02,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,8,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,9,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,10,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,11,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,12,0.5,0.9493128832751475,0.6992945717988328,50.0,2.0,0.96,0.04,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,13,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,14,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,15,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,16,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,17,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,18,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,19,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,20,0.5,0.9493128832751475,0.6992945717988328,50.0,4.0,0.98,0.02,0.75,3.0,1.0,0.25,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,21,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,22,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,23,0.5,0.9493128832751475,0.6992945717988328,50.0,2.0,0.98,0.02,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,24,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,25,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,26,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,27,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,28,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,29,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,30,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9969751147213887,1,,,,,,,,
AI4I,47,Probability-0.5,31,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9923277905738881,1,,,,,,,,
AI4I,47,Probability-0.5,32,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,33,0.5,0.9493128832751475,0.6992945717988328,50.0,6.0,0.9,0.1,0.16666666666666666,1.0,5.0,0.8333333333333334,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,34,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,35,0.5,0.9493128832751475,0.6992945717988328,50.0,2.0,0.98,0.02,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,36,0.5,0.9493128832751475,0.6992945717988328,50.0,2.0,0.98,0.02,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,37,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,38,0.5,0.9493128832751475,0.6992945717988328,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Probability-0.5,39,0.5,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,0,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,0.9266083869829792,1,,,,,,,,
AI4I,47,Global-CP,1,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9037128947008566,1,,,,,,,,
AI4I,47,Global-CP,2,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,0.9414660824507372,1,,,,,,,,
AI4I,47,Global-CP,3,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,3.0,0.86,0.14,0.0,0.0,3.0,1.0,0.9937390097567361,1,,,,,,,,
AI4I,47,Global-CP,4,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,5,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.84,0.16,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,6,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,7,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,2.0,0.84,0.16,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,47,Global-CP,8,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,9,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,10,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.96,0.04,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,11,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,12,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,47,Global-CP,13,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,14,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,15,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,16,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,17,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,18,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,19,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,20,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,,,,,,,,
AI4I,47,Global-CP,21,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,22,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,23,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,47,Global-CP,24,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,25,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,26,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,27,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,28,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,29,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.9,0.1,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,30,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9969751147213887,1,,,,,,,,
AI4I,47,Global-CP,31,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,1.0,1.0,0.0,0.0,0.9923277905738881,1,,,,,,,,
AI4I,47,Global-CP,32,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,33,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,6.0,0.66,0.34,0.0,0.0,6.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,34,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,35,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,2.0,0.94,0.06,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,36,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,2.0,0.78,0.22,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,37,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,38,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Global-CP,39,0.07912204504130199,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,0,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,0.9266083869829792,1,,,,,,,,
AI4I,47,Mondrian-CP,1,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9037128947008566,1,,,,,,,,
AI4I,47,Mondrian-CP,2,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.9,0.1,1.0,1.0,0.0,0.0,0.9414660824507372,1,,,,,,,,
AI4I,47,Mondrian-CP,3,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,3.0,0.82,0.18,0.0,0.0,3.0,1.0,0.9937390097567361,1,,,,,,,,
AI4I,47,Mondrian-CP,4,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,5,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.82,0.18,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,6,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,7,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,2.0,0.82,0.18,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,8,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,9,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,10,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,11,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,12,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,2.0,0.88,0.12,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,13,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,14,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,15,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,16,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,17,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,18,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,19,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,20,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,21,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,22,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,23,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,24,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,25,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,26,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,27,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,28,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,29,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,30,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9969751147213887,1,,,,,,,,
AI4I,47,Mondrian-CP,31,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.92,0.08,1.0,1.0,0.0,0.0,0.9923277905738881,1,,,,,,,,
AI4I,47,Mondrian-CP,32,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,33,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,6.0,0.66,0.34,0.0,0.0,6.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,34,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,35,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,2.0,0.94,0.06,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,36,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,2.0,0.78,0.22,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,37,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,38,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,47,Mondrian-CP,39,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,47,Weighted-Mondrian,0,0.07110558034359413,0.9493128832751475,0.6992945717988328,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,0.9266083869829792,1,1.719762153768088,0.12386242148299963,1.197000101877424,13.718421826559688,0.0,0.0,,
AI4I,47,Weighted-Mondrian,1,0.06725348109063278,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9037128947008566,1,1.7070827326526812,0.20030754915041235,1.0465270072092405,6.9190358521563,0.0,0.0,,
AI4I,47,Weighted-Mondrian,2,0.0665601511914654,0.9493128832751475,0.6992945717988328,50.0,1.0,0.9,0.1,1.0,1.0,0.0,0.0,0.9414660824507372,1,1.70282954233161,0.12606505708025995,1.1186730890710193,9.299538358260254,0.0,0.0,,
AI4I,47,Weighted-Mondrian,3,0.06947422338926983,0.9493128832751475,0.6992945717988328,50.0,3.0,0.82,0.18,0.0,0.0,3.0,1.0,0.9937390097567361,1,1.6407898808981027,0.05,0.8470824269236734,12.51461990362208,0.0065,0.0,,
AI4I,47,Weighted-Mondrian,4,0.06164288332238798,0.9493128832751475,0.6992945717988328,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,1.0,1,1.4430464812930242,0.05,0.6721324022506128,17.274985235663934,0.02,0.0,,
AI4I,47,Weighted-Mondrian,5,0.05973774514342665,0.9493128832751475,0.6992945717988328,50.0,0.0,0.76,0.24,0.0,0.0,0.0,0.0,1.0,1,1.3577439811813528,0.05,0.6518105116710043,12.77567416740684,0.0185,0.0,,
AI4I,47,Weighted-Mondrian,6,0.06048593936980361,0.9493128832751475,0.6992945717988328,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,1.283392208022762,0.05,0.6231610258654278,15.65694386031808,0.003,0.0,,
