dataset,seed,method,batch,threshold,test_auc,test_average_precision,n,fail_n,auto_release_rate,inspection_rate,missed_failure_rate,false_accepts,inspected_failure_count,review_fail_capture,domain_auc,shift_flag,gate_mode,minimum_failures
SECOM,17,DTCG-min-failures-1,1,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.16,0.84,0.0,0.0,1.0,1.0,0.950356782540196,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,2,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,4.0,0.42,0.58,0.0,0.0,4.0,1.0,0.9993941999423493,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,3,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0,0.992985027868178,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,4,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.2,0.8,0.0,0.0,1.0,1.0,0.9922237551737112,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,5,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.06,0.94,0.0,0.0,1.0,1.0,0.9939393864380001,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,6,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.02,0.98,0.0,0.0,1.0,1.0,0.9927947612666433,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,7,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,3.0,0.04,0.96,0.3333333333333333,1.0,2.0,0.6666666666666666,0.994711317362766,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,8,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,5.0,0.12,0.88,0.0,0.0,5.0,1.0,0.995882691254035,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,9,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9946926138876604,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,10,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,9.0,0.18,0.82,0.1111111111111111,1.0,8.0,0.8888888888888888,0.9921863482234999,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,11,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,3.0,0.16,0.84,0.0,0.0,3.0,1.0,0.9941403112698338,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,12,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,3.0,0.32,0.68,0.0,0.0,3.0,1.0,0.9914679147385584,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,13,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,0.0,0.42,0.58,0.0,0.0,0.0,0.0,0.9808344390387734,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,14,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9900927967416345,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-1,15,0.11768610474492824,0.7056986729117877,0.13079104836351,17.0,0.0,0.23529411764705882,0.7647058823529411,0.0,0.0,0.0,0.0,0.9950061721467849,1,shifted-rolling-calibration,1
SECOM,17,DTCG-min-failures-10,0,0.0,0.7056986729117877,0.13079104836351,50.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.9637407005221569,1,first-shift-hold,10
SECOM,17,DTCG-min-failures-10,1,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.16,0.84,0.0,0.0,1.0,1.0,0.950356782540196,1,shifted-base-calibration,10
SECOM,17,DTCG-min-failures-10,2,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,4.0,0.42,0.58,0.0,0.0,4.0,1.0,0.9993941999423493,1,shifted-base-calibration,10
SECOM,17,DTCG-min-failures-10,3,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0,0.992985027868178,1,shifted-base-calibration,10
SECOM,17,DTCG-min-failures-10,4,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.2,0.8,0.0,0.0,1.0,1.0,0.9922237551737112,1,shifted-base-calibration,10
SECOM,17,DTCG-min-failures-10,5,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.06,0.94,0.0,0.0,1.0,1.0,0.9939393864380001,1,shifted-base-calibration,10
SECOM,17,DTCG-min-failures-10,6,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.02,0.98,0.0,0.0,1.0,1.0,0.9927947612666433,1,shifted-base-calibration,10
SECOM,17,DTCG-min-failures-10,7,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,3.0,0.04,0.96,0.3333333333333333,1.0,2.0,0.6666666666666666,0.994711317362766,1,shifted-base-calibration,10
SECOM,17,DTCG-min-failures-10,8,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,5.0,0.12,0.88,0.0,0.0,5.0,1.0,0.995882691254035,1,shifted-base-calibration,10
SECOM,17,DTCG-min-failures-10,9,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9946926138876604,1,shifted-base-calibration,10
SECOM,17,DTCG-min-failures-10,10,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,9.0,0.18,0.82,0.1111111111111111,1.0,8.0,0.8888888888888888,0.9921863482234999,1,shifted-base-calibration,10
SECOM,17,DTCG-min-failures-10,11,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,3.0,0.16,0.84,0.0,0.0,3.0,1.0,0.9941403112698338,1,shifted-rolling-calibration,10
SECOM,17,DTCG-min-failures-10,12,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,3.0,0.32,0.68,0.0,0.0,3.0,1.0,0.9914679147385584,1,shifted-rolling-calibration,10
SECOM,17,DTCG-min-failures-10,13,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,0.0,0.42,0.58,0.0,0.0,0.0,0.0,0.9808344390387734,1,shifted-rolling-calibration,10
SECOM,17,DTCG-min-failures-10,14,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9900927967416345,1,shifted-rolling-calibration,10
SECOM,17,DTCG-min-failures-10,15,0.11768610474492824,0.7056986729117877,0.13079104836351,17.0,0.0,0.23529411764705882,0.7647058823529411,0.0,0.0,0.0,0.0,0.9950061721467849,1,shifted-rolling-calibration,10
SECOM,27,DTCG-no-first-shift-hold,0,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,2.0,0.3,0.7,0.0,0.0,2.0,1.0,0.9521315497919515,1,shifted-base-calibration,5
SECOM,27,DTCG-no-first-shift-hold,1,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9586183550403664,1,shifted-base-calibration,5
SECOM,27,DTCG-no-first-shift-hold,2,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,4.0,0.5,0.5,0.0,0.0,4.0,1.0,0.9998525726079905,1,shifted-base-calibration,5
SECOM,27,DTCG-no-first-shift-hold,3,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,0.0,0.46,0.54,0.0,0.0,0.0,0.0,0.9927680125467312,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-first-shift-hold,4,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.996038163890851,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-first-shift-hold,5,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9964804460668791,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-first-shift-hold,6,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9926286303995283,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-first-shift-hold,7,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.14,0.86,0.0,0.0,3.0,1.0,0.9969066377532946,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-first-shift-hold,8,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,5.0,0.14,0.86,0.0,0.0,5.0,1.0,0.9967833460957046,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-first-shift-hold,9,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.2,0.8,0.0,0.0,1.0,1.0,0.9958720330237357,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-first-shift-hold,10,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,9.0,0.18,0.82,0.1111111111111111,1.0,8.0,0.8888888888888888,0.9996970999711746,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-first-shift-hold,11,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.28,0.72,0.0,0.0,3.0,1.0,0.9967565973757925,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-first-shift-hold,12,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.48,0.52,0.0,0.0,3.0,1.0,0.994850699509969,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-first-shift-hold,13,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,0.0,0.58,0.42,0.0,0.0,0.0,0.0,0.9949874686716792,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-first-shift-hold,14,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.38,0.62,1.0,1.0,0.0,0.0,0.9953814793788686,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-first-shift-hold,15,0.1231567965308813,0.6982045277127245,0.11361623680743654,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9957430890659484,1,shifted-rolling-calibration,5
SECOM,27,DTCG-no-rolling,0,0.0,0.6982045277127245,0.11361623680743654,50.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.9521315497919515,1,first-shift-hold,5
SECOM,27,DTCG-no-rolling,1,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9586183550403664,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,2,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,4.0,0.5,0.5,0.0,0.0,4.0,1.0,0.9998525726079905,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,3,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,0.0,0.46,0.54,0.0,0.0,0.0,0.0,0.9927680125467312,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,4,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.996038163890851,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,5,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9964804460668791,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,6,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9926286303995283,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,7,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.14,0.86,0.0,0.0,3.0,1.0,0.9969066377532946,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,8,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,5.0,0.14,0.86,0.0,0.0,5.0,1.0,0.9967833460957046,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,9,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.2,0.8,0.0,0.0,1.0,1.0,0.9958720330237357,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,10,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,9.0,0.18,0.82,0.1111111111111111,1.0,8.0,0.8888888888888888,0.9996970999711746,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,11,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.28,0.72,0.0,0.0,3.0,1.0,0.9967565973757925,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,12,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.48,0.52,0.0,0.0,3.0,1.0,0.994850699509969,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,13,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,0.0,0.58,0.42,0.0,0.0,0.0,0.0,0.9949874686716792,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,14,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.38,0.62,1.0,1.0,0.0,0.0,0.9953814793788686,1,shifted-base-calibration,5
SECOM,27,DTCG-no-rolling,15,0.1231567965308813,0.6982045277127245,0.11361623680743654,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9957430890659484,1,shifted-base-calibration,5
SECOM,27,DTCG-always-roll,0,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,2.0,0.3,0.7,0.0,0.0,2.0,1.0,0.9521315497919515,1,stable,5
SECOM,27,DTCG-always-roll,1,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9586183550403664,1,stable,5
SECOM,27,DTCG-always-roll,2,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,4.0,0.5,0.5,0.0,0.0,4.0,1.0,0.9998525726079905,1,stable,5
SECOM,27,DTCG-always-roll,3,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.9927680125467312,1,rolling-calibration,5
SECOM,27,DTCG-always-roll,4,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,1.0,0.28,0.72,0.0,0.0,1.0,1.0,0.996038163890851,1,rolling-calibration,5
SECOM,27,DTCG-always-roll,5,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,1.0,0.2,0.8,0.0,0.0,1.0,1.0,0.9964804460668791,1,rolling-calibration,5
SECOM,27,DTCG-always-roll,6,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,1.0,0.16,0.84,0.0,0.0,1.0,1.0,0.9926286303995283,1,rolling-calibration,5
SECOM,27,DTCG-always-roll,7,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,3.0,0.22,0.78,0.0,0.0,3.0,1.0,0.9969066377532946,1,rolling-calibration,5
SECOM,27,DTCG-always-roll,8,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,5.0,0.2,0.8,0.0,0.0,5.0,1.0,0.9967833460957046,1,rolling-calibration,5
SECOM,27,DTCG-always-roll,9,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,1.0,0.24,0.76,0.0,0.0,1.0,1.0,0.9958720330237357,1,rolling-calibration,5
SECOM,27,DTCG-always-roll,10,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,9.0,0.32,0.68,0.2222222222222222,2.0,7.0,0.7777777777777778,0.9996970999711746,1,rolling-calibration,5
SECOM,27,DTCG-always-roll,11,0.12866687388877818,0.6982045277127245,0.11361623680743654,50.0,3.0,0.38,0.62,0.0,0.0,3.0,1.0,0.9967565973757925,1,rolling-calibration,5
SECOM,27,DTCG-always-roll,12,0.12866687388877818,0.6982045277127245,0.11361623680743654,50.0,3.0,0.56,0.44,0.0,0.0,3.0,1.0,0.994850699509969,1,rolling-calibration,5
SECOM,27,DTCG-always-roll,13,0.12866687388877818,0.6982045277127245,0.11361623680743654,50.0,0.0,0.64,0.36,0.0,0.0,0.0,0.0,0.9949874686716792,1,rolling-calibration,5
SECOM,27,DTCG-always-roll,14,0.12866687388877818,0.6982045277127245,0.11361623680743654,50.0,1.0,0.48,0.52,1.0,1.0,0.0,0.0,0.9953814793788686,1,rolling-calibration,5
SECOM,27,DTCG-always-roll,15,0.12866687388877818,0.6982045277127245,0.11361623680743654,17.0,0.0,0.29411764705882354,0.7058823529411765,0.0,0.0,0.0,0.0,0.9957430890659484,1,rolling-calibration,5
SECOM,27,DTCG-min-failures-1,0,0.0,0.6982045277127245,0.11361623680743654,50.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.9521315497919515,1,first-shift-hold,1
SECOM,27,DTCG-min-failures-1,1,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9586183550403664,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,2,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,4.0,0.5,0.5,0.0,0.0,4.0,1.0,0.9998525726079905,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,3,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,0.0,0.46,0.54,0.0,0.0,0.0,0.0,0.9927680125467312,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,4,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.996038163890851,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,5,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9964804460668791,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,6,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9926286303995283,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,7,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.14,0.86,0.0,0.0,3.0,1.0,0.9969066377532946,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,8,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,5.0,0.14,0.86,0.0,0.0,5.0,1.0,0.9967833460957046,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,9,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.2,0.8,0.0,0.0,1.0,1.0,0.9958720330237357,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,10,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,9.0,0.18,0.82,0.1111111111111111,1.0,8.0,0.8888888888888888,0.9996970999711746,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,11,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.28,0.72,0.0,0.0,3.0,1.0,0.9967565973757925,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,12,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.48,0.52,0.0,0.0,3.0,1.0,0.994850699509969,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,13,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,0.0,0.58,0.42,0.0,0.0,0.0,0.0,0.9949874686716792,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,14,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.38,0.62,1.0,1.0,0.0,0.0,0.9953814793788686,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-1,15,0.1231567965308813,0.6982045277127245,0.11361623680743654,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9957430890659484,1,shifted-rolling-calibration,1
SECOM,27,DTCG-min-failures-10,0,0.0,0.6982045277127245,0.11361623680743654,50.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.9521315497919515,1,first-shift-hold,10
SECOM,27,DTCG-min-failures-10,1,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9586183550403664,1,shifted-base-calibration,10
SECOM,27,DTCG-min-failures-10,2,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,4.0,0.5,0.5,0.0,0.0,4.0,1.0,0.9998525726079905,1,shifted-base-calibration,10
SECOM,27,DTCG-min-failures-10,3,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,0.0,0.46,0.54,0.0,0.0,0.0,0.0,0.9927680125467312,1,shifted-base-calibration,10
SECOM,27,DTCG-min-failures-10,4,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.996038163890851,1,shifted-base-calibration,10
SECOM,27,DTCG-min-failures-10,5,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9964804460668791,1,shifted-base-calibration,10
SECOM,27,DTCG-min-failures-10,6,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9926286303995283,1,shifted-base-calibration,10
SECOM,27,DTCG-min-failures-10,7,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.14,0.86,0.0,0.0,3.0,1.0,0.9969066377532946,1,shifted-base-calibration,10
SECOM,27,DTCG-min-failures-10,8,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,5.0,0.14,0.86,0.0,0.0,5.0,1.0,0.9967833460957046,1,shifted-base-calibration,10
SECOM,27,DTCG-min-failures-10,9,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.2,0.8,0.0,0.0,1.0,1.0,0.9958720330237357,1,shifted-rolling-calibration,10
SECOM,27,DTCG-min-failures-10,10,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,9.0,0.18,0.82,0.1111111111111111,1.0,8.0,0.8888888888888888,0.9996970999711746,1,shifted-rolling-calibration,10
SECOM,27,DTCG-min-failures-10,11,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.28,0.72,0.0,0.0,3.0,1.0,0.9967565973757925,1,shifted-rolling-calibration,10
SECOM,27,DTCG-min-failures-10,12,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.48,0.52,0.0,0.0,3.0,1.0,0.994850699509969,1,shifted-rolling-calibration,10
SECOM,27,DTCG-min-failures-10,13,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,0.0,0.58,0.42,0.0,0.0,0.0,0.0,0.9949874686716792,1,shifted-rolling-calibration,10
SECOM,27,DTCG-min-failures-10,14,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.38,0.62,1.0,1.0,0.0,0.0,0.9953814793788686,1,shifted-rolling-calibration,10
SECOM,27,DTCG-min-failures-10,15,0.1231567965308813,0.6982045277127245,0.11361623680743654,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9957430890659484,1,shifted-rolling-calibration,10
SECOM,37,DTCG-no-first-shift-hold,0,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,2.0,0.08,0.92,0.0,0.0,2.0,1.0,0.9585031086275829,1,shifted-base-calibration,5
SECOM,37,DTCG-no-first-shift-hold,1,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,1.0,0.12,0.88,0.0,0.0,1.0,1.0,0.9646789686023663,1,shifted-base-calibration,5
SECOM,37,DTCG-no-first-shift-hold,2,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,4.0,0.3,0.7,0.0,0.0,4.0,1.0,0.9984613641214537,1,shifted-base-calibration,5
SECOM,37,DTCG-no-first-shift-hold,3,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,0.0,0.24,0.76,0.0,0.0,0.0,0.0,0.9936256218905473,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-first-shift-hold,4,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,1.0,0.2,0.8,0.0,0.0,1.0,1.0,0.9949633329372597,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-first-shift-hold,5,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,1.0,0.08,0.92,0.0,0.0,1.0,1.0,0.9990671641791046,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-first-shift-hold,6,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,1.0,0.06,0.94,0.0,0.0,1.0,1.0,0.9991154356479433,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-first-shift-hold,7,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,3.0,0.08,0.92,0.3333333333333333,1.0,2.0,0.6666666666666666,0.9938080495356036,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-first-shift-hold,8,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,5.0,0.08,0.92,0.0,0.0,5.0,1.0,0.9974937343358397,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-first-shift-hold,9,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9936310541498611,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-first-shift-hold,10,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,9.0,0.06,0.94,0.1111111111111111,1.0,8.0,0.8888888888888888,0.9973302164542172,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-first-shift-hold,11,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,3.0,0.04,0.96,0.0,0.0,3.0,1.0,0.9949874686716792,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-first-shift-hold,12,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,3.0,0.16,0.84,0.0,0.0,3.0,1.0,0.997641161727849,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-first-shift-hold,13,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,0.0,0.36,0.64,0.0,0.0,0.0,0.0,0.9995335820895522,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-first-shift-hold,14,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,1.0,0.12,0.88,0.0,0.0,1.0,1.0,0.9964617425917736,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-first-shift-hold,15,0.10840506806574912,0.6165105386416861,0.10441089547429536,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9954051796157058,1,shifted-rolling-calibration,5
SECOM,37,DTCG-no-rolling,0,0.0,0.6165105386416861,0.10441089547429536,50.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.9585031086275829,1,first-shift-hold,5
SECOM,37,DTCG-no-rolling,1,0.10840506806574912,0.6165105386416861,0.10441089547429536,50.0,1.0,0.12,0.88,0.0,0.0,1.0,1.0,0.9646789686023663,1,shifted-base-calibration,5
